score
-7
-8
-7
-8
-9
-7
-6
-8
-7
-6
-8
-9
-9
-9
-11
-7
-7
-9
-7
-7
-9
-8
-8
-7
-7
-6
-6
-11
-7
-6
-8
-7
-7
-10
-8
-10
-7
-8
-7
-8
-11
-5
-7
-7
-7
-8
-7
-7
-7
-7
-9
-8
-8
-7
-8
-9
-8
-8
-9
-7
-9
-6
-11
-8
-7
-10
-7
-7
-7
-8
-8
-7
-8
-8
-7
-8
-10
-7
-10
-8
-8
-6
-8
-8
-7
-10
-8
-6
-7
-7
-9
-7
-7
-10
-10
-8
-8
-8
-7
-7
