score
-29
-28
-27
-27
-32
-28
-26
-27
-27
-27
-33
-31
-26
-30
-29
-29
-27
-29
-29
-25
-26
-26
-27
-33
-28
-27
-31
-27
-31
-29
-35
-28
-28
-31
-27
-26
-27
-25
-33
-27
-30
-30
-30
-29
-30
-25
-29
-27
-30
-28
-31
-29
-28
-31
-27
-26
-31
-28
-31
-25
-28
-28
-26
-29
-28
-29
-29
-27
-31
-27
-28
-29
-28
-26
-31
-30
-34
-28
-27
-27
-27
-29
-28
-27
-29
-27
-28
-27
-28
-31
-27
-30
-27
-28
-32
-29
-32
-30
-31
-27
