score
-22
-22
-22
-22
-23
-23
-22
-22
-22
-22
-22
-22
-22
-22
-22
-22
-22
-21
-22
-24
-22
-21
-22
-22
-22
-23
-23
-21
-22
-23
-22
-24
-24
-24
-22
-23
-22
-22
-22
-22
-22
-22
-24
-22
-23
-21
-22
-23
-22
-22
-22
-21
-21
-22
-22
-23
-23
-23
-23
-23
-22
-23
-21
-22
-22
-23
-22
-22
-22
-21
-22
-21
-22
-22
-22
-22
-22
-22
-22
-21
-22
-23
-23
-22
-22
-22
-21
-22
-22
-23
-22
-22
-22
-22
-23
-22
-23
-23
-22
-22
