score
-9
-8
-10
-8
-8
-9
-9
-8
-12
-10
-8
-8
-9
-9
-9
-10
-9
-8
-13
-10
-8
-10
-13
-9
-8
-7
-9
-8
-8
-9
-8
-8
-9
-9
-10
-12
-11
-9
-8
-8
-8
-12
-9
-9
-11
-8
-9
-7
-8
-10
-9
-8
-10
-8
-10
-9
-11
-10
-11
-8
-8
-11
-7
-9
-9
-10
-8
-8
-9
-9
-8
-12
-9
-13
-8
-8
-8
-10
-8
-9
-7
-9
-9
-7
-8
-9
-10
-8
-9
-9
-8
-9
-8
-9
-10
-9
-10
-9
-8
-9
