score
-7
-7
-6
-7
-5
-6
-5
-5
-5
-7
-6
-7
-6
-5
-6
-6
-6
-5
-6
-6
-7
-7
-9
-5
-6
-6
-4
-7
-4
-5
-6
-5
-6
-8
-6
-5
-6
-7
-6
-6
-6
-8
-7
-5
-6
-4
-8
-7
-9
-6
-6
-6
-6
-5
-5
-5
-6
-6
-5
-7
-5
-6
-6
-5
-5
-6
-5
-6
-5
-8
-10
-5
-7
-5
-5
-5
-6
-6
-5
-5
-7
-6
-6
-6
-7
-7
-5
-5
-5
-5
-5
-6
-7
-6
-6
-6
-4
-8
-7
-7
-7
-5
-6
-7
-6
-5
-5
-7
-5
-6
-8
-6
-5
-7
-6
-6
-5
-8
-6
-6
-7
-8
-6
-5
-6
-8
-7
-5
-6
-5
-8
-5
-4
-6
-6
-6
-5
-6
-6
-6
-5
-6
-5
-8
-5
-7
-6
-5
-7
-5
-6
-7
-8
-5
-6
-6
-5
-6
-6
-5
-5
-9
-7
-7
-5
-5
-4
-4
-5
-7
-10
-6
-10
-7
-6
-6
-6
-5
-6
-5
-7
-7
-6
-5
-5
-7
-6
-7
-5
-5
-5
-5
-6
-6
-6
-5
-6
-8
-5
-6
