score
-7
-5
-8
-7
-8
-6
-6
-6
-5
-7
-5
-9
-6
-5
-6
-5
-6
-9
-7
-6
-6
-7
-7
-6
-4
-7
-5
-7
-6
-6
-7
-5
-5
-6
-6
-5
-7
-6
-6
-7
-6
-5
-7
-7
-6
-6
-5
-7
-6
-6
-5
-8
-5
-4
-7
-7
-5
-6
-5
-6
-7
-6
-6
-5
-6
-5
-6
-6
-5
-6
-6
-6
-6
-7
-6
-6
-7
-7
-6
-5
-5
-4
-7
-6
-7
-7
-5
-7
-5
-5
-6
-5
-6
-6
-6
-6
-5
-8
-5
-5
-6
-5
-5
-6
-5
-6
-6
-7
-7
-6
-5
-6
-5
-4
-6
-4
-7
-5
-5
-7
-7
-5
-5
-5
-5
-5
-7
-8
-6
-4
-7
-9
-5
-6
-6
-6
-5
-5
-5
-4
-4
-7
-6
-7
-5
-7
-8
-7
-6
-6
-5
-5
-7
-5
-6
-5
-7
-4
-5
-6
-7
-8
-4
-9
-5
-5
-5
-8
-7
-6
-5
-8
-5
-7
-5
-5
-5
-5
-8
-7
-6
-5
-5
-5
-6
-6
-6
-6
-6
-5
-5
-6
-7
-6
-5
-6
-6
-6
-7
-6
