score
-7
-6
-6
-6
-7
-7
-8
-7
-8
-6
-6
-7
-7
-6
-7
-8
-7
-6
-7
-7
-7
-8
-6
-7
-7
-6
-7
-7
-6
-7
-7
-7
-6
-9
-7
-6
-6
-7
-7
-7
-7
-8
-6
-8
-7
-6
-8
-7
-7
-7
-6
-6
-7
-6
-7
-6
-6
-7
-7
-6
-7
-7
-8
-9
-7
-8
-6
-7
-7
-6
-8
-6
-7
-6
-6
-7
-8
-7
-6
-7
-8
-6
-7
-6
-8
-7
-6
-7
-8
-7
-6
-6
-6
-7
-6
-6
-7
-7
-6
-7
-8
-8
-7
-6
-8
-6
-7
-8
-7
-8
-6
-8
-7
-8
-6
-5
-7
-6
-6
-9
-6
-6
-7
-8
-7
-6
-7
-6
-7
-6
-6
-8
-6
-6
-6
-6
-6
-6
-6
-7
-6
-8
-7
-10
-6
-6
-6
-7
-6
-6
-6
-8
-7
-5
-6
-7
-8
-6
-8
-5
-6
-7
-7
-7
-7
-7
-7
-7
-6
-7
-7
-6
-7
-6
-8
-7
-6
-7
-8
-7
-8
-6
-6
-5
-6
-7
-6
-7
-7
-7
-6
-6
-6
-7
-7
-6
-6
-8
-7
-7
-7
-9
-6
-7
-8
-7
-7
-6
-6
-6
-7
-7
-6
-8
-7
-8
-7
-7
-7
-6
-8
-7
-8
-7
-7
-6
-6
-8
-7
-8
-6
-7
-7
-6
-7
-8
-7
-8
-7
-6
-6
-7
-7
-9
-6
-6
-7
-7
-7
-7
-8
-8
-8
-7
-7
-7
-8
-7
-6
-7
-6
-7
-6
-6
-8
-7
-7
-7
-6
-7
-7
-8
-8
-7
-8
-7
-6
-6
-6
-7
-7
-8
-7
-6
-8
-6
-8
-6
-7
-8
-7
-8
-7
-7
-6
-6
-5
-6
-6
-7
-6
-6
-6
-8
-6
-6
-8
-7
-8
-6
-6
-6
-6
-6
-7
-6
-6
-7
-6
-8
-8
-6
-7
-8
-8
-6
-6
-6
-8
-7
-7
-7
-7
-8
-8
-7
-7
-7
-7
-7
-6
-7
-7
-6
-7
-7
-7
-6
-6
-6
-8
-7
-8
-7
-7
-6
-9
-7
-8
-7
-8
-6
-6
-7
-7
-7
-7
-8
-8
-11
-7
-6
-7
-7
-6
-7
-6
-8
-7
-8
-8
-8
-7
-9
-8
-7
-6
-8
-6
-7
-7
-7
-6
-7
-7
-7
-6
-7
-6
-6
-6
-8
-8
-7
-6
-8
-6
-6
-6
-8
-6
-7
-7
-9
-6
-6
-7
-8
-6
-7
-6
-6
-6
-10
-6
-8
-7
-7
-9
-8
-7
-9
-7
-7
-6
-7
-7
-6
-6
-6
-6
-6
-9
-7
-7
-6
-6
-7
-7
-6
-6
-6
-7
-7
-6
-8
-6
-7
-7
-7
-7
-7
-9
-6
-7
-6
-7
-8
-8
-7
-7
-7
-6
-6
-7
-6
-7
-7
-6
-6
-7
-8
-8
-6
-8
-8
-7
-6
-6
-9
-7
-6
-6
-9
-8
-7
-7
-6
-6
-6
-8
-7
-7
-7
-8
-7
-6
-7
-6
-9
-6
-8
-6
-6
-6
-6
-5
-7
-7
-6
-7
-6
-7
-6
-6
-6
-6
-6
-6
-7
-7
-7
-7
-6
-7
-8
-7
-6
-7
-8
-7
-6
-7
-6
-6
-6
-8
-7
-7
-7
-6
-6
-6
-6
-6
-6
-9
-8
-6
-6
-6
-9
-6
-6
-7
-6
-6
